,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
76,PUNO,-70.018056,-15.823333,-0.0523610393033387,0.745083510110647,ns,TSAi,0.952731749119094,A,-1,0
56,PAMPAHUTA,-70.6775,-15.491389,0.113640653986681,0.468091037297696,ns,TSAi,0.882442428693507,A,1,0
117,CHUQUIBAMBILLA,-70.728333,-14.796389,0.139068825910931,0.397095136467688,ns,TSAi,0.882442428693507,A,1,0
176,LAMPA,-70.372778,-15.355833,0.10178694511771,0.521252070212161,ns,TSAi,0.882442428693507,A,1,0
106,CABANILLAS,-70.346389,-15.6393,-0.0985649591809568,0.529465457216104,ns,TSAi,0.882442428693507,A,-1,0
166,HUANCANE,-69.7625,-15.203333,-0.0040531780242431,0.979676126004259,ns,TSAi,0.979676126004259,A,-1,0
29,HUARAYA MOHO,-69.491389,-15.389722,0.0764808362369338,0.633525384017518,ns,TSAi,0.950288076026276,A,1,0
156,CAPACHICA,-69.8443,-15.6158,-0.0237107292715467,0.889216299177821,ns,TSAi,0.952731749119094,A,-1,0
216,TARACO,-69.9825,-15.305,0.0238707150184739,0.882231266847499,ns,TSAi,0.952731749119094,A,1,0
236,MAZO CRUZ,-69.711667,-16.745556,0.189796539083517,0.247161409547038,ns,TSAi,0.882442428693507,A,1,0
118,DESAGUADERO,-69.0404,-16.5688,0.194503171247357,0.210638629131443,ns,TSAi,0.882442428693507,A,1,0
46,LARAQUERI,-70.067778,-16.1525,0.149154907300026,0.351986660743719,ns,TSAi,0.882442428693507,A,1,0
146,PUTINA,-69.868028,-14.914889,0.270651811491223,0.0869831489342586,ns,TSAi,0.65237361700694,A,1,0
126,ICHUÑA,-70.53725,-16.14075,-0.0375484604852637,0.815703746819127,ns,TSAi,0.952731749119094,A,-1,0
226,CAPAZO,-69.745556,-17.186389,-0.29238249690818,0.0602496174697783,ns,TSAi,0.65237361700694,A,-1,0
77,PUNO,-70.018056,-15.823333,-0.173200908710545,0.27883493824453,ns,TN_TSi,0.720367459576209,A,-1,0
57,PAMPAHUTA,-70.6775,-15.491389,-0.323026390534897,0.0346164968903907,s,TN_TSi,0.282135122235226,A,-1,-11
119,CHUQUIBAMBILLA,-70.728333,-14.796389,0.059919028340081,0.716278526911585,ns,TN_TSi,0.826475223359521,A,1,0
177,LAMPA,-70.372778,-15.355833,-0.167105637605667,0.290171421085486,ns,TN_TSi,0.720367459576209,A,-1,0
107,CABANILLAS,-70.346389,-15.6393,0.0997734184506084,0.524404680865138,ns,TN_TSi,0.720367459576209,A,1,0
167,HUANCANE,-69.7625,-15.203333,0.113326857557837,0.474865743517012,ns,TN_TSi,0.720367459576209,A,1,0
210,HUARAYA MOHO,-69.491389,-15.389722,0.031184668989547,0.846251682281405,ns,TN_TSi,0.878791720982217,A,1,0
157,CAPACHICA,-69.8443,-15.6158,-0.107053942661033,0.528269470355887,ns,TN_TSi,0.720367459576209,A,-1,0
217,TARACO,-69.9825,-15.305,0.125190574750171,0.435451904924568,ns,TN_TSi,0.720367459576209,A,1,0
237,MAZO CRUZ,-69.711667,-16.745556,-0.186861019279025,0.254683463213826,ns,TN_TSi,0.720367459576209,A,-1,0
120,DESAGUADERO,-69.0404,-16.5688,-0.13832678948958,0.375104786945252,ns,TN_TSi,0.720367459576209,A,-1,0
47,LARAQUERI,-70.067778,-16.1525,-0.325840743751226,0.0376180162980302,s,TN_TSi,0.282135122235226,A,-1,-11
147,PUTINA,-69.868028,-14.914889,0.0245730234515534,0.878791720982217,ns,TN_TSi,0.878791720982217,A,1,0
127,ICHUÑA,-70.53725,-16.14075,-0.146273469036561,0.361471904009201,ns,TN_TSi,0.720367459576209,A,-1,0
227,CAPAZO,-69.745556,-17.186389,-0.0756077798268658,0.634153289084796,ns,TN_TSi,0.792691611355995,A,-1,0
78,PUNO,-70.018056,-15.823333,-0.152465588653649,0.341277354800514,ns,PDOi,0.639895040250964,A,-1,0
58,PAMPAHUTA,-70.6775,-15.491389,-0.0632008155394364,0.687223231523998,ns,PDOi,0.859029039404998,A,-1,0
1110,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.121255060728745,0.460741820451788,ns,PDOi,0.691112730677681,A,-1,0
178,LAMPA,-70.372778,-15.355833,-0.168564367710857,0.285920738010999,ns,PDOi,0.612687295737855,A,-1,0
108,CABANILLAS,-70.346389,-15.6393,-0.0656344440829513,0.675828093668721,ns,PDOi,0.859029039404998,A,-1,0
168,HUANCANE,-69.7625,-15.203333,-0.0350194581294604,0.825738476932111,ns,PDOi,0.952775165690897,A,-1,0
218,HUARAYA MOHO,-69.491389,-15.389722,-0.184494773519164,0.247260539720925,ns,PDOi,0.612687295737855,A,-1,0
158,CAPACHICA,-69.8443,-15.6158,-0.185892117488926,0.27065146169,ns,PDOi,0.612687295737855,A,-1,0
219,TARACO,-69.9825,-15.305,-0.0214313718778999,0.894194110387088,ns,PDOi,0.958065118271879,A,-1,0
