,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1203,DESAGUADERO,-69.0404,-16.5688,0.053156146179402,0.734233418990842,ns,TN_TSi,0.947651004300311,V,1,0
473,LARAQUERI,-70.067778,-16.1525,-0.000174216027874565,0.999566709757967,ns,TN_TSi,0.999566709757967,V,-1,0
1473,PUTINA,-69.868028,-14.914889,-0.187979094076655,0.238324858155544,ns,TN_TSi,0.784381796994038,V,-1,0
1273,ICHUÑA,-70.53725,-16.14075,0.0581881533101045,0.71702277626094,ns,TN_TSi,0.947651004300311,V,1,0
2273,CAPAZO,-69.745556,-17.186389,0.176890041325662,0.261460598998013,ns,TN_TSi,0.784381796994038,V,1,0
783,PUNO,-70.018056,-15.823333,0.2301393728223,0.147417233999783,ns,PDOi,0.362381925817239,V,1,0
583,PAMPAHUTA,-70.6775,-15.491389,0.00649350649350649,0.967273693746359,ns,PDOi,0.967273693746359,V,1,0
11103,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0441295546558704,0.789143541728815,ns,PDOi,0.93504487722572,V,-1,0
1783,LAMPA,-70.372778,-15.355833,0.28271614942063,0.0699433559852748,ns,PDOi,0.262287584944781,V,1,0
1083,CABANILLAS,-70.346389,-15.6393,-0.0302023557837511,0.847256160375451,ns,PDOi,0.93504487722572,V,-1,0
1683,HUANCANE,-69.7625,-15.203333,0.215946843853821,0.169111565381378,ns,PDOi,0.362381925817239,V,1,0
2183,HUARAYA MOHO,-69.491389,-15.389722,0.0397212543554007,0.804785007076481,ns,PDOi,0.93504487722572,V,1,0
1583,CAPACHICA,-69.8443,-15.6158,0.115694642010431,0.493884096637763,ns,PDOi,0.823140161062938,V,1,0
2193,TARACO,-69.9825,-15.305,0.287630662020906,0.0685322678954909,ns,PDOi,0.262287584944781,V,1,0
2383,MAZO CRUZ,-69.711667,-16.745556,-0.261740890688259,0.107490410200763,ns,PDOi,0.32247123060229,V,-1,0
1283,DESAGUADERO,-69.0404,-16.5688,0.299305345816974,0.0516047485389397,ns,PDOi,0.262287584944781,V,1,0
483,LARAQUERI,-70.067778,-16.1525,0.0594076655052265,0.711339317922037,ns,PDOi,0.93504487722572,V,1,0
1483,PUTINA,-69.868028,-14.914889,0.325261324041812,0.0384902860684789,s,PDOi,0.262287584944781,V,1,11
1293,ICHUÑA,-70.53725,-16.14075,0.0257839721254355,0.872708552077338,ns,PDOi,0.93504487722572,V,1,0
2283,CAPAZO,-69.745556,-17.186389,0.111903411392918,0.479142179038579,ns,PDOi,0.823140161062938,V,1,0
715,PUNO,-70.018056,-15.823333,-0.103135888501742,0.519770550766421,ns,Ei,0.61982374211848,I,-1,0
515,PAMPAHUTA,-70.6775,-15.491389,-0.291603745092117,0.0581496043257407,ns,Ei,0.436122032443055,I,-1,0
1117,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.141093117408907,0.390203804392192,ns,Ei,0.61982374211848,I,-1,0
1715,LAMPA,-70.372778,-15.355833,0.0976420063203954,0.537180576502683,ns,Ei,0.61982374211848,I,1,0
1015,CABANILLAS,-70.346389,-15.6393,0.00739957716701903,0.962656589319255,ns,Ei,0.962656589319255,I,1,0
1615,HUANCANE,-69.7625,-15.203333,-0.365205412851471,0.017919088389679,s,Ei,0.268786325845185,I,-1,-11
244,HUARAYA MOHO,-69.491389,-15.389722,-0.111498257839721,0.4863229264058,ns,Ei,0.61982374211848,I,-1,0
1515,CAPACHICA,-69.8443,-15.6158,0.105026078710289,0.53478435832211,ns,Ei,0.61982374211848,I,1,0
2116,TARACO,-69.9825,-15.305,-0.115679442508711,0.470033471422148,ns,Ei,0.61982374211848,I,-1,0
2315,MAZO CRUZ,-69.711667,-16.745556,0.0854251012145749,0.603926574730228,ns,Ei,0.647064187210959,I,1,0
136,DESAGUADERO,-69.0404,-16.5688,-0.235578375113259,0.128137008381064,ns,Ei,0.61982374211848,I,-1,0
415,LARAQUERI,-70.067778,-16.1525,-0.18588850174216,0.243659325114848,ns,Ei,0.61982374211848,I,-1,0
1415,PUTINA,-69.868028,-14.914889,-0.191811846689896,0.22875408487303,ns,Ei,0.61982374211848,I,-1,0
1216,ICHUÑA,-70.53725,-16.14075,-0.148954703832753,0.351371124109692,ns,Ei,0.61982374211848,I,-1,0
2215,CAPAZO,-69.745556,-17.186389,-0.102827971801313,0.51568558098006,ns,Ei,0.61982374211848,I,-1,0
716,PUNO,-70.018056,-15.823333,-0.0277003484320558,0.863303243276537,ns,Ci,0.949581905775908,I,-1,0
516,PAMPAHUTA,-70.6775,-15.491389,-0.00996677740863787,0.949581905775908,ns,Ci,0.949581905775908,I,-1,0
1118,CHUQUIBAMBILLA,-70.728333,-14.796389,0.0566801619433198,0.731046058837976,ns,Ci,0.949581905775908,I,1,0
1716,LAMPA,-70.372778,-15.355833,0.0256867352726683,0.871549124182234,ns,Ci,0.949581905775908,I,1,0
