,NOMBRE,LONGITUD,LATITUD,var,cor,pvalue,p.value.FDR,type,names.modos,sign_cor,pval_NO_fdr,pval_fdr
2027,PAMPAHUTA,-70.6775,-15.491389,CWD,-0.239531861141175,0.121851258820277,0.378699618726586,A,Ei,-1,0,0
2028,CHUQUIBAMBILLA,-70.728333,-14.796389,CWD,-0.254048582995951,0.11851730191999,0.378699618726586,A,Ei,-1,0,0
2029,LAMPA,-70.372778,-15.355833,CWD,-0.214370504815204,0.172799816523319,0.431999541308298,A,Ei,-1,0,0
2030,CABANILLAS,-70.346389,-15.6393,CWD,-0.0792368418433947,0.613505986392858,0.915647187411525,A,Ei,-1,0,0
2031,HUANCANE,-69.7625,-15.203333,CWD,-0.418521811127396,0.00580928797501958,0.0871393196252936,A,Ei,-1,1,0
2032,HUARAYA MOHO,-69.491389,-15.389722,CWD,-0.298331698642608,0.0581486307219423,0.378699618726586,A,Ei,-1,0,0
2033,CAPACHICA,-69.8443,-15.6158,CWD,0.0975674649905628,0.565640672641227,0.915647187411525,A,Ei,1,0,0
2034,TARACO,-69.9825,-15.305,CWD,-0.242728447626002,0.126233206242195,0.378699618726586,A,Ei,-1,0,0
2035,MAZO CRUZ,-69.711667,-16.745556,CWD,-0.0701118000169226,0.671474604101785,0.915647187411525,A,Ei,-1,0,0
2036,DESAGUADERO,-69.0404,-16.5688,CWD,-0.197023213951836,0.20538679508784,0.440114560902515,A,Ei,-1,0,0
2037,LARAQUERI,-70.067778,-16.1525,CWD,-0.132652398453497,0.408358881306618,0.765672902449909,A,Ei,-1,0,0
2038,PUTINA,-69.868028,-14.914889,CWD,0.0150668100005983,0.925509244651201,0.993911717419142,A,Ei,1,0,0
2039,ICHUÑA,-70.53725,-16.14075,CWD,-0.00122973099853611,0.993911717419142,0.993911717419142,A,Ei,-1,0,0
2040,CAPAZO,-69.745556,-17.186389,CWD,-0.00422749334296637,0.978802249466391,0.993911717419142,A,Ei,-1,0,0
2041,PUNO,-70.018056,-15.823333,CWD,0.0128598854491997,0.936396196640313,0.954853222313356,A,Ci,1,0,0
2042,PAMPAHUTA,-70.6775,-15.491389,CWD,-0.141369278806421,0.365859266598199,0.914648166495498,A,Ci,-1,0,0
2043,CHUQUIBAMBILLA,-70.728333,-14.796389,CWD,-0.194939271255061,0.233456822240128,0.704413042955866,A,Ci,-1,0,0
2044,LAMPA,-70.372778,-15.355833,CWD,-0.300638589738942,0.0530419167314025,0.397814375485519,A,Ci,-1,0,0
2045,CABANILLAS,-70.346389,-15.6393,CWD,0.185062719525252,0.234804347651955,0.704413042955866,A,Ci,1,0,0
2046,HUANCANE,-69.7625,-15.203333,CWD,-0.0580372042774318,0.715050825809549,0.954853222313356,A,Ci,-1,0,0
2047,HUARAYA MOHO,-69.491389,-15.389722,CWD,-0.263089458603135,0.0965287536674983,0.482643768337491,A,Ci,-1,0,0
2048,CAPACHICA,-69.8443,-15.6158,CWD,0.00963776178565315,0.954853222313356,0.954853222313356,A,Ci,1,0,0
2049,TARACO,-69.9825,-15.305,CWD,-0.0768684008949519,0.632874873452188,0.954853222313356,A,Ci,-1,0,0
2050,MAZO CRUZ,-69.711667,-16.745556,CWD,-0.319567552251046,0.0473550376395437,0.397814375485519,A,Ci,-1,1,0
2051,DESAGUADERO,-69.0404,-16.5688,CWD,0.042435769158857,0.787012683826027,0.954853222313356,A,Ci,1,0,0
2052,LARAQUERI,-70.067778,-16.1525,CWD,-0.120068771722731,0.454610484188026,0.954853222313356,A,Ci,-1,0,0
2053,PUTINA,-69.868028,-14.914889,CWD,-0.0338127247687846,0.833768029767679,0.954853222313356,A,Ci,-1,0,0
2054,ICHUÑA,-70.53725,-16.14075,CWD,-0.096182531671217,0.549698253233592,0.954853222313356,A,Ci,-1,0,0
2055,CAPAZO,-69.745556,-17.186389,CWD,0.0427627211230829,0.788011600844685,0.954853222313356,A,Ci,1,0,0
2056,PUNO,-70.018056,-15.823333,CWD,0.0181963004995478,0.910094612418763,0.93172231039326,A,C_Ei,1,0,0
2057,PAMPAHUTA,-70.6775,-15.491389,CWD,-0.0269852349893222,0.863617669674065,0.93172231039326,A,C_Ei,-1,0,0
2058,CHUQUIBAMBILLA,-70.728333,-14.796389,CWD,-0.0313765182186235,0.849365012290417,0.93172231039326,A,C_Ei,-1,0,0
